"","Policy_1","Policy_2","Policy_3","Policy_4","Policy_5","Effective_1","Effective_2","Effective_3","Effective_4","Effective_5","Condition","AgeGrp","Gender","SES","Education","Ethnic","BMI","Political","Government_Trust","Situation","Disposition","Help","OWght_Envir","OWght_Willpower","weights"
"153",3,0,2.66666666666667,2,3,2,-2,1,2,1,"Control","[50,65[","Male","AB","2","White",26.3240117422528,6,2,-1,2,0,2,3,0.000456524062824426
"154",-3,-3,-3,1,2,-3,-3,-3,1,1,"Control","[50,65[","Male","AB","4","White",31.5095785900914,5,1,1,2,1,2,2,0.000456524062824426
"155",0.666666666666667,1.33333333333333,0.333333333333333,-1,1,-2,-1,-2,-3,-1,"Control","[40,50[","Male","AB","4","White",31.0204081632653,4,-2,1,-2,-1,-1,1,0.000590828245037618
"156",0.666666666666667,0,-2.66666666666667,3,0.333333333333333,0,-2,-3,2,-1,"Control","[50,65[","Male","AB","3","White",28.4808136167198,6,-3,-3,2.5,-3,2,2,0.000456524062824426
"157",-3,1.33333333333333,2,-1,3,-3,-1,1,-2,2,"Control","[50,65[","Male","AB","4","White",30.418505265582,5,1,-2,3,-2,3,3,0.000456524062824426
"158",-1.33333333333333,1,1.33333333333333,-3,0.666666666666667,-3,-2,0,-3,-3,"Control","[50,65[","Male","AB","4","White",28.8876822545312,1,-3,0.5,-0.5,-3,1,-3,0.000456524062824426
"159",0.333333333333333,0.666666666666667,2,-1,1.66666666666667,-1,-2,1,0,0,"Control","[50,65[","Female","AB","4","White",39.6506323286084,2,-2,-1,2.5,-2,2,-1,0.000524770877255927
"160",0.666666666666667,0,0,-1,2.33333333333333,2,-2,-2,-3,1,"Control","[50,65[","Male","AB","4","Other",32.8207469493643,5,1,-1,2,-3,1,2,0.000456524062824426
"161",3,0.666666666666667,3,3,3,1,0,1,3,-3,"Control","[40,50[","Male","AB","4","White",36.1043176827432,5,-1,1,1,3,2,3,0.000590828245037618
"162",-3,1,-0.333333333333333,-3,2,0,-3,3,0,1,"Control","[40,50[","Male","AB","4","White",37.4319260405496,4,-3,-1,3,1,2,2,0.000590828245037618
"163",0.666666666666667,1,2,1.33333333333333,1.66666666666667,1,2,1,2,1,"Control","[40,50[","Male","AB","4","White",43.3442202618968,1,-3,2,-1,1,1,-1,0.000590828245037618
"164",-3,-3,-3,-3,-1.33333333333333,-3,-3,-3,-3,-3,"Control","[50,65[","Male","AB","4","Other",47.5505757774801,4,0,1,2.5,0,-3,-2,0.000456524062824426
"165",0.333333333333333,-2,0,1,1.33333333333333,0,-3,-2,1,2,"Control","[30,40[","Male","C1C2",NA,"Other",16.7926765684723,4,0,1.5,2,0,2,2,0.00160048611498008
"166",1,3,1,0,3,1,2,1,1,3,"Control","[50,65[","Female","C1C2","1","Other",19.6607169854408,4,-3,1.5,0.5,-2,3,1,0.00119895453448718
"167",3,2.33333333333333,3,1,3,1,0,1,-1,1,"Control","[50,65[","Female","C1C2","3","White",18.9516508065274,4,2,0,2.5,-3,1,1,0.00119895453448718
"168",2,0,1,-0.666666666666667,1,1,-1,1,-1,-1,"Control","[50,65[","Female","C1C2","2","White",20.1613306452419,5,1,0,2,-3,3,3,0.00119895453448718
"169",2.66666666666667,2,2,3,3,1,0,1,1,1,"Control","[50,65[","Female","C1C2","4","White",20.6677477871085,5,1,-1,2,-1,2,3,0.00119895453448718
"170",0,0.333333333333333,0,-3,0,-3,-3,-3,-3,-3,"Control","[40,50[","Male","C1C2","1","White",18.7226881340815,5,-1,-0.5,1,1,1,2,0.00134987712579463
"171",1.33333333333333,0,0,1,2.66666666666667,0,-3,-2,0,1,"Control","[40,50[","Female","C1C2","2","White",21.4665302379273,4,1,1,2.5,-1,3,3,0.00120436630871786
"172",-0.333333333333333,1.33333333333333,1,1,1.33333333333333,-1,-1,0,1,1,"Control","[30,40[","Male","C1C2","3","White",20.0834725340948,4,1,-1,1,1,2,2,0.00160048611498008
"173",3,-1.66666666666667,1,3,2.66666666666667,2,-3,1,3,1,"Control","[50,65[","Female","C1C2","2","White",21.3003815403933,4,-3,1,3,-3,2,2,0.00119895453448718
"174",1,1,1,3,3,-3,-3,-3,1,-3,"Control","[40,50[","Female","C1C2","1","White",22.4349448469329,4,-3,-1,3,-3,3,3,0.00120436630871786
"175",-0.666666666666667,1.66666666666667,1.66666666666667,1,2,-1,1,-1,-1,1,"Control","[40,50[","Female","C1C2","3","White",22.5963479934306,3,1,1,2,-2,2,1,0.00120436630871786
"176",1.33333333333333,0,1,-2.33333333333333,3,1,-2,-1,0,1,"Control","[50,65[","Female","C1C2","4","White",24.7996200200009,5,1,-1,1,-2,0,0,0.00119895453448718
"177",1.66666666666667,3,3,3,3,1,1,1,3,0,"Control","[50,65[","Female","C1C2","1","White",24.8889250219907,4,0,0,3,0,3,1,0.00119895453448718
"178",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[40,50[","Female","C1C2","1","White",25.0605727285673,4,-3,-1.5,-0.5,-3,-3,-3,0.00120436630871786
"179",-2.33333333333333,-2,-0.666666666666667,-2,-0.666666666666667,-3,-2,-2,-2,-2,"Control","[40,50[","Female","C1C2","1","White",24.4914762167126,4,-2,-0.5,1,-2,-2,-2,0.00120436630871786
"180",1,1,1,3,2,1,1,1,2,1,"Control","[40,50[","Female","C1C2","2","White",28.6214703746422,4,-3,0,-1,-1,3,3,0.00120436630871786
"181",3,0,3,3,3,1,-3,-1,2,3,"Control","[30,40[","Female","C1C2","2","White",22.8071760209264,3,-1,-1,1,-1,3,3,0.00124581053553281
"182",0,-1,2.33333333333333,0.666666666666667,-1.33333333333333,-3,-3,-2,-2,-3,"Control","[50,65[","Female","C1C2","4","White",26.0904589680273,5,-3,1,2,1,0,3,0.00119895453448718
"183",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[50,65[","Male","C1C2","3","White",20.8859299855945,4,0,1,1,-3,-3,-3,0.00104302967056405
"184",0.333333333333333,0,0,3,3,0,-1,-1,3,3,"Control","[40,50[","Female","C1C2","2","White",24.8559827927737,4,-3,0,1.5,1,1,0,0.00120436630871786
"185",-1.33333333333333,0.666666666666667,1.66666666666667,-3,2.66666666666667,-3,-3,-1,-2,-3,"Control","[30,40[","Female","C1C2","4","White",24.1702421475683,2,0,-3,3,-3,-3,0,0.00124581053553281
"186",-1,-3,-3,-3,3,0,0,0,0,1,"Control","[50,65[","Male","C1C2","2","White",24.7460318712128,5,-3,2,2,1,1,3,0.00104302967056405
"187",2,2,0.333333333333333,-0.333333333333333,1.33333333333333,0,1,-2,-2,-1,"Control","[50,65[","Female","C1C2","2","White",25.5015925321107,4,-3,-0.5,1.5,0,1,-3,0.00119895453448718
"188",1,1,1,1,1,1,1,1,1,1,"Control","[40,50[","Female","C1C2","1","White",26.2922927976033,4,0,0,-0.5,1,1,1,0.00120436630871786
"189",1,1.66666666666667,2,-2.66666666666667,1,1,0,0,-1,0,"Control","[50,65[","Female","C1C2","3","White",27.4636413774781,5,1,1,1.5,-2,1,1,0.00119895453448718
"190",-3,-3,0,-3,3,0,0,0,0,0,"Control","[50,65[","Male","C1C2","4","White",23.7752875631775,6,-2,-2,0,0,-1,1,0.00104302967056405
"191",3,3,3,3,3,1,-1,0,1,0,"Control","[50,65[","Female","C1C2","2","White",28.6967027196841,6,-2,1,2,1,1,1,0.00119895453448718
"192",-0.333333333333333,0,1,-3,1,1,-3,2,0,0,"Control","[50,65[","Female","C1C2","3","White",27.9785844972081,4,-1,1,1,-3,2,1,0.00119895453448718
"193",0,0,0,0,1,0,0,0,0,0,"Control","[40,50[","Female","C1C2","1","White",30.6452225807677,4,0,0,0,-3,3,3,0.00120436630871786
"194",-2,-1.66666666666667,0,-3,1.66666666666667,-3,-2,-3,-3,1,"Control","[50,65[","Male","C1C2","3","White",22.1646894785627,5,-2,-1,3,-2,1,1,0.00104302967056405
"195",0,0,1,-2,1,-2,-2,-1,-2,-1,"Control","[40,50[","Female","C1C2","1","White",25.5440376797709,4,-2,1.5,0.5,-1,2,1,0.00120436630871786
"196",1,0,1,-3,3,-2,-3,-2,-3,-3,"Control","[40,50[","Male","C1C2","2","White",26.7093968525661,5,-1,-1,3,0,1,3,0.00134987712579463
"197",0,0,1,0,0,0,-3,0,1,-1,"Control","[40,50[","Female","C1C2","4","White",30.7272711319616,4,0,0,1,1,0,1,0.00120436630871786
"198",0,1.66666666666667,0.333333333333333,-2.33333333333333,3,0,2,-1,-2,2,"Control","[40,50[","Male","C1C2","2","White",24.956668606889,4,-1,1,2,1,-1,0,0.00134987712579463
"199",2,0.333333333333333,2,-1,3,1,-1,1,0,1,"Control","[50,65[","Male","C1C2","2","White",24.956668606889,2,-1,0,2,1,1,3,0.00104302967056405
"200",3,3,3,0.666666666666667,3,0,2,1,3,0,"Control","[40,50[","Female","C1C2","4","White",27.5998248966195,4,-2,1.5,2,2,3,3,0.00120436630871786
"201",2,1.33333333333333,2,3,2,-2,-3,-3,2,0,"Control","[50,65[","Male","C1C2","2","White",22.6924200142264,3,-3,1,2.5,1,2,3,0.00104302967056405
"202",2,0,0,1,2,1,0,0,0,1,"Control","[50,65[","Female","C1C2","4","White",30.8516616025422,2,-2,-1,1,-2,-1,1,0.00119895453448718
"203",3,3,3,3,3,3,3,3,3,3,"Control","[40,50[","Male","C1C2","3","White",22.4684282823642,4,-3,-1,3,3,3,3,0.00134987712579463
"204",2,1,2,2,2,1,1,1,1,1,"Control","[50,65[","Male","C1C2","2","White",25.2530984245642,5,1,1,1,1,2,2,0.00104302967056405
"205",1,0,1,1,3,0,-2,0,0,2,"Control","[40,50[","Male","C1C2","4","White",24.1408796860804,2,-3,0,1,0,2,2,0.00134987712579463
"206",3,3,3,3,3,3,0,3,3,3,"Control","[50,65[","Female","C1C2","2","White",29.3752523914598,2,0,0,1,3,1,-1,0.00119895453448718
"207",-1.33333333333333,-1,-0.333333333333333,1.33333333333333,1.33333333333333,-2,-3,1,-1,1,"Control","[40,50[","Male","C1C2","2","White",28.8181638292437,5,-2,-0.5,1,1,2,0,0.00134987712579463
"208",2.33333333333333,1,1,2,1,0,1,0,2,1,"Control","[40,50[","Female","C1C2","3","White",29.6980572611283,4,1,1,1.5,-1,2,2,0.00120436630871786
"209",-2,-2,0,-2,1,-2,-3,1,-1,1,"Control","[40,50[","Female","C1C2","1","White",28.9747842360465,4,0,0,1,0,1,1,0.00120436630871786
"210",0.666666666666667,0.666666666666667,-2,-1.33333333333333,3,1,-1,-3,-3,1,"Control","[50,65[","Male","C1C2","4","White",23.880729627785,4,-1,-1,1,-3,-1,2,0.00104302967056405
"211",-3,-2,1,0,3,-3,-3,-1,-1,0,"Control","[50,65[","Male","C1C2","4","White",27.4671025922602,4,0,1,2,2,2,2,0.00104302967056405
"212",-3,-3,-2.33333333333333,-3,-3,-3,-3,-3,-3,-3,"Control","[40,50[","Male","C1C2","1","White",28.5849935886723,4,-3,-3,3,0,-3,3,0.00134987712579463
"213",0.333333333333333,1,0,-3,1.33333333333333,2,-3,-3,-2,1,"Control","[30,40[","Male","C1C2","4","White",23.8576122927869,3,-3,3,-1.5,-1,3,-1,0.00160048611498008
"214",1,0,2,-3,2,1,0,2,-3,0,"Control","[50,65[","Male","C1C2","3","White",29.801377293066,3,-3,0,2,0,3,1,0.00104302967056405
"215",1,0,1,-3,3,-1,-1,0,1,1,"Control","[40,50[","Male","C1C2","4","White",30.1054728839561,3,-3,1,1,1,2,2,0.00134987712579463
"216",1,1,1.66666666666667,2,1.66666666666667,0,-1,1,1,1,"Control","[40,50[","Male","C1C2","3","White",27.8940378154511,2,-2,0,1.5,1,2,1,0.00134987712579463
"217",1.33333333333333,-0.333333333333333,-0.333333333333333,-1.33333333333333,-0.333333333333333,1,-1,-1,-1,0,"Control","[50,65[","Male","C1C2","2","White",27.2602071052908,6,-1,1,0.5,-2,1,1,0.00104302967056405
"218",1,0.333333333333333,1,1.66666666666667,2,2,0,-1,0,1,"Control","[50,65[","Male","C1C2","4","White",28.9836699265235,4,0,1,2,1,2,2,0.00104302967056405
"219",1,-0.666666666666667,1,0.333333333333333,1.33333333333333,1,-1,1,0,1,"Control","[50,65[","Male","C1C2","3","White",29.9775365776314,2,-2,-1,1.5,1,-2,1,0.00104302967056405
"220",1,1,0,1,0,1,1,0,1,0,"Control","[40,50[","Female","C1C2","2","White",28.8703288376622,4,0,0.5,1,0,1,1,0.00120436630871786
"221",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[50,65[","Male","C1C2","2","White",36.6159186035279,1,-3,-1.5,3,-3,-2,-3,0.00104302967056405
"222",-1,1,1,-3,1,-2,-1,-1,-2,-1,"Control","[50,65[","Male","C1C2","2","White",29.4282100367414,4,-1,-1,3,3,0,2,0.00104302967056405
"223",-3,1.33333333333333,-3,3,3,-3,1,-3,3,3,"Control","[30,40[","Male","C1C2","1","White",29.7071503288017,4,2,2.5,2.5,3,3,3,0.00160048611498008
"224",-1,1.33333333333333,-2.66666666666667,-0.333333333333333,2,0,0,-3,0,1,"Control","[40,50[","Female","C1C2","2","White",38.2716814816346,4,-2,0,2,1,1,0,0.00120436630871786
"225",-0.666666666666667,1,0,-3,1,2,-3,-2,-3,-2,"Control","[40,50[","Male","C1C2","2","White",34.0587169063611,4,-1,2,3,1,1,3,0.00134987712579463
"226",3,0,0,2,2,1,-3,-2,1,0,"Control","[50,65[","Male","C1C2","3","White",28.8592123132639,2,-3,1,1,1,2,1,0.00104302967056405
"227",-1,0,1,0.666666666666667,2,-2,-1,0,0,1,"Control","[40,50[","Male","C1C2","4","Other",27.8744549871371,2,-1,0,-1,1,2,2,0.00134987712579463
"228",-0.666666666666667,0.666666666666667,0.666666666666667,-3,2.66666666666667,1,-1,1,3,2,"Control","[40,50[","Male","C1C2","2","White",28.7477192909941,5,1,2,1,2,2,2,0.00134987712579463
"229",-0.666666666666667,-2.33333333333333,1.33333333333333,-2,2,0,-3,-2,-3,1,"Control","[40,50[","Male","C1C2","4","White",35.5791948608119,4,0,0,-1,2,2,2,0.00134987712579463
"230",3,1,3,3,3,0,0,2,1,1,"Control","[50,65[","Male","C1C2","3","White",33.8621091936061,1,0,1,2,1,1,2,0.00104302967056405
"231",2.33333333333333,2.33333333333333,0.666666666666667,2.33333333333333,2.33333333333333,1,1,-3,2,2,"Control","[40,50[","Male","C1C2","2","White",34.1769763400638,3,-2,1,2,3,3,1,0.00134987712579463
"232",1,0,1,2,2,1,0,0,1,1,"Control","[65,Inf[","Male","C1C2","4","White",37.1622302836442,3,0,0,0,2,2,1,0.00112802672978903
"233",3,0,3,3,3,3,-2,3,3,3,"Control","[50,65[","Male","C1C2","1","White",37.0250574027383,3,-1,-2,2,1,2,3,0.00104302967056405
"234",-3,-3,-0.333333333333333,-1.66666666666667,1.66666666666667,-3,-3,-2,-3,0,"Control","[50,65[","Male","C1C2","3","White",44.1929228756417,4,-3,1,1.5,1,1,0,0.00104302967056405
"235",-3,0,0,-3,3,-3,-3,-3,-3,2,"Control","[50,65[","Male","C1C2","2","White",39.1946487667214,6,2,-1,3,0,1,1,0.00104302967056405
"236",1,0,2,0,1.66666666666667,2,0,2,0,1,"Control","[65,Inf[","Female","DE","2","White",21.8732648576408,5,1,2,2,-2,2,2,0.00115233863414272
"237",-2.66666666666667,-3,0,-3,3,-3,-3,-3,-3,-1,"Control","[50,65[","Female","DE","2","White",19.9111400175925,2,-3,2,3,-3,0,-2,0.00058382583292871
"238",3,2,3,1,2.33333333333333,2,2,2,0,1,"Control","[65,Inf[","Female","DE","2","White",22.2956644784561,4,0,1,1,1,1,1,0.00115233863414272
"239",-0.666666666666667,1,1,-2.33333333333333,2,0,1,1,0,1,"Control","[50,65[","Male","DE","1","White",20.3367131940875,5,-2,2,2,2,2,2,0.0005078988807919
"240",3,3,3,3,3,1,1,1,3,1,"Control","[50,65[","Female","DE","3","White",23.2283537147719,5,1,2,2.5,1,1,2,0.00058382583292871
"241",3,2,3,3,3,-3,-3,-3,1,-3,"Control","[40,50[","Male","DE","4","Other",22.851078279632,1,-3,1,3,3,3,1,0.000657316949600215
"242",-3,-0.333333333333333,-0.333333333333333,-3,-1.33333333333333,-2,-2,-3,-3,-3,"Control","[50,65[","Female","DE","1","White",23.5941544463734,4,-2,0,2,-3,-1,3,0.00058382583292871
"243",0.666666666666667,1.66666666666667,1.66666666666667,-0.333333333333333,2.66666666666667,-2,-3,-3,-1,-3,"Control","[40,50[","Female","DE","2","White",22.6575040796566,1,-3,0,1,-3,-2,-1,0.00058646107347117
"244",-2.33333333333333,-2.33333333333333,-2.33333333333333,-2.33333333333333,-2.33333333333333,-3,-3,-3,-3,-3,"Control","[50,65[","Male","DE","1","White",19.7881274359482,4,-2,2,3,-2,-2,-2,0.0005078988807919
"245",-2.33333333333333,-1,-2.33333333333333,-1.33333333333333,0.666666666666667,-3,-3,-3,-2,-1,"Control","[50,65[","Female","DE","1","White",22.6313402922664,4,-2,0.5,1,-1,2,2,0.00058382583292871
"246",0,2.33333333333333,1,2.66666666666667,2.66666666666667,-1,2,1,2,0,"Control","[40,50[","Male","DE","4","White",21.9268638581831,3,2,1.5,1.5,1,2,2,0.000657316949600215
"247",3,3,3,3,3,-3,-3,-1,-1,-2,"Control","[65,Inf[","Male","DE","4","White",23.2969684874281,4,2,1,3,-3,2,3,0.00054928783881418
"248",0,-2,-1,-3,2,-1,-3,-3,-3,-1,"Control","[30,40[","Female","DE","2","White",21.4387458619208,6,-3,-1,3,-1,2,2,0.000606642164200077
"249",1,-1,0.666666666666667,-3,3,0,-3,-2,-3,2,"Control","[50,65[","Male","DE","3","White",22.2401046717888,4,-1,-2,3,-3,0,3,0.0005078988807919
"250",1,1.33333333333333,2,0,2,1,0,2,-1,1,"Control","[50,65[","Female","DE","2","White",24.717277315414,4,0,-1,1,-1,1,2,0.00058382583292871
"251",0,1.66666666666667,2.66666666666667,-0.666666666666667,2.33333333333333,0,-2,0,-2,1,"Control","[50,65[","Male","DE","4","White",22.7099658921973,4,1,2,2,-1,3,3,0.0005078988807919
"252",-0.666666666666667,1.33333333333333,3,-3,1,-2,-2,-2,-2,-2,"Control","[30,40[","Female","DE","2","Other",30.722703597607,5,-2,-0.5,3,-1,3,2,0.000606642164200077
"253",2,0,-3,-1.33333333333333,0.333333333333333,0,-1,-3,-2,-1,"Control","[50,65[","Female","DE","1","White",30.0940284155777,4,-3,0.5,1,1,-1,1,0.00058382583292871
"254",-0.666666666666667,1,0,-3,0.333333333333333,-3,-3,-3,-3,-2,"Control","[65,Inf[","Female","DE","3","White",28.3419462297135,5,-3,1,2,0,1,1,0.00115233863414272
"255",2,-1.66666666666667,0.666666666666667,-2.66666666666667,2,1,-3,1,-3,2,"Control","[40,50[","Female","DE","2","White",25.2938508717254,3,-3,3,3,2,3,3,0.00058646107347117
"256",3,3,3,3,3,2,1,1,2,1,"Control","[50,65[","Male","DE","4","White",22.7415797196644,2,1,1,0,0,2,0,0.0005078988807919
"257",2,1,1.33333333333333,2.33333333333333,3,2,1,1,3,3,"Control","[40,50[","Male","DE","1","White",24.8559827927737,4,2,2.5,1.5,2,2,1,0.000657316949600215
"258",-0.333333333333333,-2.33333333333333,-3,-1.66666666666667,2,-2,-3,-3,1,1,"Control","[50,65[","Male","DE","2","White",24.4327910576071,7,-3,0,2,1,1,3,0.0005078988807919
"259",3,2,1,3,3,1,0,0,1,1,"Control","[50,65[","Female","DE","3","White",26.2922927976033,5,1,1,2,1,2,2,0.00058382583292871
"260",0.333333333333333,0,2.33333333333333,-3,1.66666666666667,1,-3,-1,-3,0,"Control","[50,65[","Male","DE","4","White",22.242158778299,3,-2,0,1,-3,-1,1,0.0005078988807919
"261",3,3,3,3,3,3,3,3,3,3,"Control","[50,65[","Male","DE","2","White",25.6857543120299,5,3,-0.5,2.5,3,3,3,0.0005078988807919
"262",3,-3,3,0,3,3,-3,3,-3,3,"Control","[50,65[","Male","DE","3","Other",23.7245372449929,6,-3,3,3,3,3,3,0.0005078988807919
"263",1.33333333333333,0.333333333333333,2.33333333333333,-1.33333333333333,3,1,-1,1,-3,2,"Control","[40,50[","Male","DE","1","White",23.8182630855058,2,1,1,0,1,3,1,0.000657316949600215
"264",1.66666666666667,2.66666666666667,3,2,3,1,2,2,0,2,"Control","[50,65[","Female","DE","1","White",32.4193025330495,4,0,2.5,0.5,1,3,1,0.00058382583292871
"265",-3,-3,-3,-3,3,-3,-3,-3,-3,0,"Control","[50,65[","Male","DE","2","White",25.5440376797709,7,-3,-3,3,-3,3,3,0.0005078988807919
"266",0.666666666666667,0,0.666666666666667,0,2,0,0,0,0,1,"Control","[50,65[","Male","DE","2","White",25.5440376797709,4,-3,1,2,-3,3,1,0.0005078988807919
"267",2.33333333333333,-0.666666666666667,2.33333333333333,-0.333333333333333,1.66666666666667,2,-3,1,-2,1,"Control","[50,65[","Male","DE","3","White",25.6960854752159,4,1,0.5,0.5,1,3,2,0.0005078988807919
"268",0.666666666666667,0,0,1,0,-1,-1,-1,0,-1,"Control","[50,65[","Male","DE","3","White",24.5356810713621,4,-2,-1,2,-2,1,1,0.0005078988807919
"269",1,0.666666666666667,1,1,1.66666666666667,1,-1,-1,1,-1,"Control","[50,65[","Female","DE","4","White",26.7820978502282,3,-1,-1,1,-1,-1,0,0.00058382583292871
"270",-1.66666666666667,1.33333333333333,1,1,-0.333333333333333,-3,-3,-1,-1,-1,"Control","[40,50[","Male","DE","2","White",24.0740740740741,5,0,0,1,-2,1,3,0.000657316949600215
"271",-0.333333333333333,0.666666666666667,0,-3,0.333333333333333,-2,0,-2,-3,0,"Control","[40,50[","Male","DE","3","White",22.6924200142264,4,-3,1,1,0,-2,2,0.000657316949600215
"272",0,-0.333333333333333,-1.33333333333333,-3,2.33333333333333,-3,-2,-3,-3,0,"Control","[50,65[","Male","DE","4","White",29.6950623198121,4,-3,-0.5,2.5,0,1,1,0.0005078988807919
"273",-2,0,0,0,3,-3,-3,0,0,1,"Control","[40,50[","Male","DE","2","White",23.484015817722,5,-1,1,2,-3,-2,2,0.000657316949600215
"274",-0.333333333333333,0,-0.666666666666667,-1,1,-1,-1,-2,-1,0,"Control","[50,65[","Male","DE","2","White",27.8784406978482,4,1,1.5,1.5,1,2,2,0.0005078988807919
"275",0,-1,1,2,1.33333333333333,-1,-1,1,1,1,"Control","[40,50[","Male","DE","4","White",26.5810666466954,3,-3,-0.5,0.5,-1,1,1,0.000657316949600215
"276",-3,-2.66666666666667,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[50,65[","Male","DE","1","White",27.4870791956117,5,2,0.5,3,-3,0,1,0.0005078988807919
"277",2,1.33333333333333,2,2,2,1,1,2,2,2,"Control","[50,65[","Male","DE","2","White",25.244103810961,3,-2,0.5,2,-3,3,2,0.0005078988807919
"278",-3,0,-3,-3,-0.666666666666667,1,-3,-3,-3,-3,"Control","[40,50[","Male","DE","3","White",25.3835745719498,3,-2,-2,2,-2,-2,3,0.000657316949600215
"279",2,0,2,1,2,1,0,1,1,1,"Control","[30,40[","Male","DE","2","White",24.3072435585805,4,1,1,1,1,3,1,0.000779349935540919
"280",-3,-0.666666666666667,0,-3,0,-3,0,0,0,0,"Control","[50,65[","Male","DE","4","White",26.3598655941609,4,1,0,0,0,0,0,0.0005078988807919
"281",-2,-1.33333333333333,-0.333333333333333,-3,2.33333333333333,-2,-3,0,-3,-2,"Control","[65,Inf[","Female","DE","1","White",34.6774887098161,4,-3,-2,-0.5,-3,-3,-3,0.00115233863414272
"282",0.666666666666667,1,1.66666666666667,1.66666666666667,3,-3,-3,-1,1,2,"Control","[50,65[","Male","DE","4","White",26.306433259058,1,-3,1,-1,3,2,2,0.0005078988807919
"283",1,0,0.666666666666667,1,1.66666666666667,-1,-1,-2,0,-2,"Control","[50,65[","Female","DE","1","White",32.6157558823993,5,-3,-1,1.5,-2,-3,0,0.00058382583292871
"284",0,0,0,-1,0,-2,-2,-2,-2,-2,"Control","[40,50[","Female","DE","1","White",33.6429610847503,4,-2,-1,0.5,2,1,3,0.00058646107347117
"285",0,1,-1,1,2,-1,0,-3,1,1,"Control","[40,50[","Male","DE","2","White",30.1687454585982,3,-1,1,3,1,3,3,0.000657316949600215
"286",-0.333333333333333,1,-1.33333333333333,-1.33333333333333,-0.666666666666667,-1,1,-1,-2,0,"Control","[50,65[","Male","DE","1","White",26.9889613467499,2,-1,-0.5,1.5,-1,-1,-1,0.0005078988807919
"287",0,0,0,0,0,-1,-2,0,-1,-1,"Control","[50,65[","Male","DE","4","White",26.5184675612361,3,-1,-1,0,0,1,1,0.0005078988807919
"288",-3,-3,-1.66666666666667,-3,0.333333333333333,-3,-3,-2,-3,0,"Control","[40,50[","Male","DE","2","White",26.0633768528311,4,-1,1,1.5,0,1,1,0.000657316949600215
"289",0.666666666666667,0.333333333333333,-0.666666666666667,1,0,-1,-2,-3,1,-3,"Control","[40,50[","Female","DE","3","White",35.959448638474,5,1,-2,3,1,-1,1,0.00058646107347117
"290",2,2,2,0,2,1,0,1,0,1,"Control","[50,65[","Female","DE","3","White",37.1287855478937,4,-1,1,1,1,2,1,0.00058382583292871
"291",-2,-1,1,-2.33333333333333,0.666666666666667,-1,0,0,-3,-1,"Control","[50,65[","Male","DE","1","White",27.6670757431021,5,1,-1.5,-1.5,2,0,-1,0.0005078988807919
"292",2,1.66666666666667,2,0,0,1,0,1,0,-2,"Control","[40,50[","Female","DE","2","White",39.840589070067,4,-1,0,1.5,0,-1,0,0.00058646107347117
"293",1,0,1,2,2,1,0,1,2,2,"Control","[40,50[","Male","DE","1","White",25.5617274565574,4,0,1,1,1,1,0,0.000657316949600215
"294",1.66666666666667,1.66666666666667,3,1,2,1,1,2,2,1,"Control","[50,65[","Male","DE","1","White",33.8945219901459,2,-2,2,-1,1,2,1,0.0005078988807919
"295",0,-0.666666666666667,2,0,1,-1,-3,0,-1,0,"Control","[50,65[","Female","DE","4","White",35.2617079889807,5,0,1,2,-1,2,1,0.00058382583292871
"296",-1,0,1.33333333333333,1,1,-1,1,1,2,1,"Control","[50,65[","Male","DE","1","White",28.8876822545312,4,-3,-0.5,2.5,1,-1,0,0.0005078988807919
"297",0.333333333333333,0,0.333333333333333,-1.66666666666667,0,0,0,1,0,0,"Control","[50,65[","Male","DE",NA,"White",31.7496078176361,3,1,0,0.5,-1,2,1,0.0005078988807919
"298",-3,-1,-2.33333333333333,-3,2.66666666666667,-3,-2,-3,-3,2,"Control","[50,65[","Male","DE","2","White",27.0044984534414,2,-2,-2,0,-2,-1,2,0.0005078988807919
"299",2,0,2.33333333333333,3,3,1,-3,0,2,1,"Control","[50,65[","Male","DE","4","White",35.0829821730929,1,-2,2,1,-1,3,1,0.0005078988807919
"300",-3,-1.66666666666667,0.333333333333333,-3,2.33333333333333,-2,-3,0,-3,1,"Control","[50,65[","Male","DE","1","White",32.7142414284829,4,-3,0.5,0,-1,0,1,0.0005078988807919
"301",0,-1,0.666666666666667,1,1.66666666666667,-1,-1,0,0,0,"Control","[50,65[","Male","DE","1","Other",34.1840633271689,3,-2,-0.5,0,0,2,1,0.0005078988807919
"302",0,0,3,0,3,0,0,3,0,0,"Control","[50,65[","Male","DE","1","White",34.5096258350467,4,-3,-3,0,3,3,3,0.0005078988807919
"303",0,0,0,0,0,-3,-3,0,0,0,"Control","[50,65[","Male","DE","2","White",30.6740729478689,4,0,0,1,0,1,1,0.0005078988807919
"304",-1.33333333333333,-0.333333333333333,0.333333333333333,1,3,-2,-3,-2,-1,2,"Control","[50,65[","Male","DE","3","White",32.6113190940772,2,-1,-2,2,1,1,3,0.0005078988807919
"305",0,2,1,-2,2,-1,1,-2,-2,1,"Control","[50,65[","Male","DE","1","White",59.6891421333863,4,-2,-1,-1,1,-3,-3,0.0005078988807919
