"","Policy_1","Policy_2","Policy_3","Policy_4","Policy_5","Effective_1","Effective_2","Effective_3","Effective_4","Effective_5","Condition","AgeGrp","Gender","IncomeGrp","Education","Ethnic","Race","BMI","Political","Government_Trust","Situation","Disposition","Help","OWght_Envir","OWght_Willpower","weights"
"994",-2.33333333333333,1.66666666666667,1.66666666666667,-0.666666666666667,2.66666666666667,-2,0,1,-1,3,"Control","[30,40[","Female","[25K,50K[","high","Other","Other",19.8393565290221,1,1,1.5,1,-3,2,0,0.000397070133003293
"995",-3,-2,-3,-3,-2.33333333333333,-3,-2,-3,-2,-2,"Non-Conscious","[18,25[","Female","[50K,Inf[","mid","Other","White",19.8393565290221,6,-3,0,2,-2,1,3,0.00104962564055752
"996",0.333333333333333,0.333333333333333,-1,1.66666666666667,2.33333333333333,1,1,1,2,0,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","Other",19.802416977615,1,-3,0,0,-2,1,1,0.00264506349809989
"997",-3,0,-3,-3,3,-3,0,-3,-3,3,"Conscious","[25,30[","Female","[50K,Inf[","high","Other","White",19.7933819596453,7,-3,1,2,1,1,3,0.000518487673694042
"998",3,2,3,3,3,0,-1,-1,1,2,"Control","[25,30[","Female","[25K,50K[","high","Other","Other",19.7394862563163,1,-1,2,1.5,-1,2,-1,0.00030140317859617
"999",-1,-2,2,-0.333333333333333,2,-1,-3,2,1,2,"Conscious","[30,40[","Female","[25K,50K[","mid","Other","White",19.7394862563163,2,1,2,0,2,2,-1,0.000397070133003293
"1000",1,0,1,2,0.666666666666667,0,-2,1,2,-2,"Conscious","[25,30[","Female","[50K,Inf[","high","Other","Other",19.7394862563163,2,0,1,0.5,0,1,-1,0.000518487673694042
"1001",-2.33333333333333,2,2,-1.66666666666667,3,-1,-1,-1,0,2,"Conscious","[40,Inf[","Female","[25K,50K[","mid","Other","White",19.7394862563163,1,-1,-1,1.5,-2,1,-1,0.00153760751964656
"1002",2,2,2,-3,2,2,1,1,-3,-1,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",19.691097049779,6,-1,0,2,-2,-2,2,0.00264506349809989
"1003",0.666666666666667,1,2.33333333333333,-2.33333333333333,2,1,1,2,-2,1,"Non-Conscious","[18,25[","Female","[25K,50K[","mid","Other","White",19.691097049779,5,-1,1,2,2,1,2,0.000610160126172568
"1004",-1.66666666666667,-1.33333333333333,1.33333333333333,1,1.66666666666667,-2,-2,-1,0,1,"Control","[18,25[","Male","[0,25K[","high","Other","White",19.6653174942152,2,-1,0,2,-1,1,1,0.000473252420511348
"1005",3,1,3,3,3,3,-3,-3,1,1,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",19.6653174942152,1,-2,1,1,-2,2,3,0.000622674973665024
"1006",2,0.333333333333333,2,1,3,2,-1,1,1,2,"Conscious","[18,25[","Male","[50K,Inf[","high","Other","White",19.6653174942152,1,0,0,1,-2,2,0,0.000599341322439205
"1007",1,0,1.33333333333333,-2.66666666666667,3,-2,-1,0,-2,1,"Conscious","[18,25[","Male","[25K,50K[","mid","Other","White",19.6653174942152,2,-2,1,3,3,1,2,0.000348404386087307
"1008",-2,0,0,-3,0,-3,-3,-3,-3,-3,"Conscious","[30,40[","Male","[0,25K[","mid","Other","Other",19.6653174942152,1,0,-3,3,-3,-3,3,0.000491677158650617
"1009",0.666666666666667,1,1,-3,3,-3,-3,-3,-3,3,"Non-Conscious","[30,40[","Female","[50K,Inf[","low","Other","White",19.5775508503568,4,1,1,3,1,2,2,0.000683058388810492
"1010",3,1.66666666666667,3,3,3,1,-3,-1,3,2,"Conscious","[30,40[","Male","[25K,50K[","high","Other","White",19.5775508503568,1,-2,2,1,-2,3,-1,0.000361968520790085
"1011",3,2.33333333333333,3,-1,3,2,0,1,1,1,"Non-Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",19.5296946149448,2,-1,-1,1,1,-1,2,0.000683058388810492
"1012",-2.66666666666667,-0.666666666666667,3,2.33333333333333,2.33333333333333,-3,-3,1,-2,1,"Control","[18,25[","Male","[0,25K[","mid","Other","White",19.5258204442217,4,-2,2,1,-2,2,1,0.000473252420511348
"1013",-3,0.666666666666667,1,-3,-2.66666666666667,-3,-3,1,-3,-2,"Non-Conscious","[25,30[","Male","[50K,Inf[","mid","Latino","Other",19.5258204442217,4,-3,2,2,-2,-1,0,0.000342097418045811
"1014",0,0,0,-1.33333333333333,2,-3,-3,-3,-3,2,"Conscious","[30,40[","Male","[25K,50K[","mid","Other","White",19.5258204442217,4,1,-2,2,-2,-2,1,0.000361968520790085
"1015",1.66666666666667,-1,3,-1,3,1,-3,3,-3,2,"Control","[25,30[","Female","[50K,Inf[","high","Other","White",19.4854095931422,2,-2,-1,2,-2,1,3,0.000518487673694042
"1016",2.66666666666667,1.66666666666667,-0.333333333333333,3,3,3,0,-3,1,1,"Non-Conscious","[25,30[","Female","[25K,50K[","high","Other","Other",19.4854095931422,5,-1,2,1,3,3,3,0.00030140317859617
"1017",-1,-3,-2.33333333333333,3,2.66666666666667,-1,-3,-3,3,3,"Conscious","[18,25[","Female","[25K,50K[","mid","Other","White",19.4854095931422,3,-2,1,2.5,3,3,3,0.000610160126172568
"1018",2,1.33333333333333,1.66666666666667,0.666666666666667,3,2,1,1,-1,2,"Control","[25,30[","Male","[25K,50K[","mid","Other","White",19.4755957378951,4,-1,1.5,2,1,2,2,0.000198865381801526
"1019",3,3,3,3,3,3,3,3,3,3,"Conscious","[30,40[","Female","[25K,50K[","high","Other","White",19.4209304435539,7,-3,1,3,0,1,1,0.000397070133003293
"1020",1.33333333333333,0.333333333333333,1.33333333333333,1.66666666666667,1,1,-1,2,2,-2,"Conscious","[18,25[","Female","[25K,50K[","high","Other","White",19.3961908431629,4,-2,1,1.5,1,-2,2,0.000610160126172568
"1021",-1.33333333333333,-1.33333333333333,-0.333333333333333,1.66666666666667,2.33333333333333,-3,-3,-1,1,1,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",19.3734570580252,2,-1,-1,2,1,2,-1,0.00322857476524819
"1022",-2,-1.66666666666667,-1,-3,0.333333333333333,-3,-3,1,-3,-1,"Control","[18,25[","Male","[0,25K[","high","Other","White",19.3702685364554,7,-3,-0.5,1.5,-3,-2,2,0.000473252420511348
"1023",1.66666666666667,1,2,0.333333333333333,1.66666666666667,1,-2,1,-1,1,"Conscious","[30,40[","Male","[0,25K[","high","Other","White",19.3702685364554,1,-1,0.5,0,-2,2,1,0.000491677158650617
"1024",-3,-3,-3,3,2.33333333333333,-3,-3,-3,3,1,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","Other",19.3682921801105,6,-1,1,2.5,3,3,1,0.000683058388810492
"1025",0,3,3,3,3,-1,-1,-1,0,1,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",19.3682921801105,1,-1,1,3,-3,2,1,0.000683058388810492
"1026",2,-2,-0.333333333333333,0.666666666666667,2.33333333333333,2,-2,-1,0,1,"Conscious","[18,25[","Female","[50K,Inf[","mid","Other","White",19.3100700215241,5,0,0,2,0,1,2,0.00104962564055752
"1027",0.666666666666667,1.33333333333333,1.66666666666667,-2.33333333333333,3,1,1,0,0,1,"Conscious","[25,30[","Female","[0,25K[","low","Other","White",19.2725177710501,2,-1,-3,2,3,2,1,0.000409408691498814
"1028",1.33333333333333,0.666666666666667,-0.333333333333333,-0.666666666666667,2.33333333333333,1,0,0,-1,1,"Conscious","[25,30[","Male","[25K,50K[","low","Other","White",19.2584488564039,3,-1,-1,2,-1,-1,2,0.000198865381801526
"1029",-3,2.33333333333333,1.66666666666667,-3,3,-3,-2,-2,-3,3,"Control","[25,30[","Female","[50K,Inf[","high","Other","White",19.2045384090768,2,2,-2,2,-1,-1,1,0.000518487673694042
"1030",-1.33333333333333,-0.666666666666667,0,-2,2,-1,-1,-2,-2,1,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",19.2045384090768,6,-2,-2,1,0,-2,1,0.000683058388810492
"1031",-3,-3,-3,-3,1,-3,-3,-3,-3,0,"Control","[40,Inf[","Female","[25K,50K[","high","Other","White",19.1974313795298,5,1,-2,2,-2,1,1,0.00153760751964656
"1032",0.666666666666667,-2,3,2,2.66666666666667,1,0,0,1,1,"Non-Conscious","[25,30[","Female","[25K,50K[","high","Other","White",19.1974313795298,2,0,1,0,0,1,0,0.00030140317859617
"1033",3,1.66666666666667,2,1,3,1,0,1,0,1,"Non-Conscious","[18,25[","Male","[50K,Inf[","mid","Other","White",19.1974313795298,3,0,1,1,-2,-1,1,0.000599341322439205
"1034",2.66666666666667,0.666666666666667,-0.333333333333333,1.66666666666667,2.33333333333333,1,-2,-2,-1,0,"Conscious","[18,25[","Female","[0,25K[","mid","Other","White",19.1974313795298,2,-1,2,1.5,0,1,2,0.000828806318581525
"1035",0,1,1,-1,0.333333333333333,-1,-2,-1,-1,-2,"Control","[40,Inf[","Female","[0,25K[","mid","Other","White",19.1367895161826,5,-2,-1,3,-2,1,3,0.0020885973584926
"1036",-3,-3,-3,-2,1,-2,-2,-3,-2,1,"Control","[25,30[","Male","[25K,50K[","mid","Other","White",19.1302319178104,1,-2,-2,2,-3,-2,1,0.000198865381801526
"1037",2,2.33333333333333,2.66666666666667,3,3,1,0,1,3,1,"Conscious","[18,25[","Female","[25K,50K[","high","Other","White",19.0833015951746,2,1,3,1,1,2,0,0.000610160126172568
"1038",0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,-2,-2,-1,-2,-1,"Control","[25,30[","Female","[50K,Inf[","mid","Other","White",19.005974430634,2,-1,0,2,-3,-1,1,0.000518487673694042
"1039",-2,-0.333333333333333,0.333333333333333,-1.33333333333333,2,-1,-2,-2,0,1,"Control","[25,30[","Male","[50K,Inf[","high","Other","White",18.987203097863,2,-2,1,2,0,-2,2,0.000342097418045811
"1040",2,1.66666666666667,1,1.66666666666667,3,2,1,1,1,3,"Conscious","[18,25[","Male","[0,25K[","low","Other","White",18.987203097863,4,-1,0.5,0,0,2,2,0.000473252420511348
"1041",3,1,3,2,3,2,-1,1,2,1,"Conscious","[18,25[","Female","[0,25K[","mid","Other","White",18.9703826508245,2,-1,1.5,1.5,-1,1,1,0.000828806318581525
"1042",3,0,1.33333333333333,1,2,2,-3,-1,1,1,"Non-Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",18.9020862813832,4,-1,1,1.5,1,3,2,0.000683058388810492
"1043",2,-1.33333333333333,1.33333333333333,-1.33333333333333,1.33333333333333,2,-2,1,-2,2,"Non-Conscious","[40,Inf[","Female","[0,25K[","high","Other","White",18.8812477234329,5,-2,1.5,1,2,-1,1,0.0020885973584926
"1044",1.66666666666667,2.66666666666667,3,-3,3,3,2,3,0,3,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",18.8539266351889,7,1,1,2,-3,3,3,0.00264506349809989
"1045",-3,2.33333333333333,3,0.666666666666667,3,-2,0,1,0,1,"Control","[40,Inf[","Female","[25K,50K[","high","Other","White",18.8387376774754,4,-3,1,2,-2,3,3,0.00153760751964656
"1046",3,3,3,3,3,3,2,1,1,2,"Non-Conscious","[18,25[","Male","[0,25K[","mid","Other","White",18.8284697140709,5,-3,2,2,0,3,3,0.000473252420511348
"1047",2,1,2.33333333333333,-2.33333333333333,2,1,1,0,-2,1,"Conscious","[30,40[","Male","[25K,50K[","high","Other","White",18.8284697140709,2,-2,2,-1,-1,2,2,0.000361968520790085
"1048",3,3,3,2,3,1,1,1,1,1,"Non-Conscious","[18,25[","Female","[25K,50K[","low","Other","White",18.8039757854664,1,0,2,1,-2,2,1,0.000610160126172568
"1049",-3,-2,-3,-3,0,0,-1,0,1,1,"Conscious","[18,25[","Male","[0,25K[","high","Other","White",18.7944488163425,4,-3,0,0,-3,2,-3,0.000473252420511348
"1050",1,3,2.33333333333333,-3,-2.33333333333333,-1,3,-1,-1,-3,"Non-Conscious","[30,40[","Female","[50K,Inf[","high","Other","Other",18.7544137323099,5,-2,-3,3,-3,-3,2,0.000683058388810492
"1051",2.66666666666667,1.66666666666667,2.33333333333333,1.66666666666667,3,-1,-2,0,1,2,"Non-Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",18.748506830347,4,-2,0,1,-1,1,-2,0.000342097418045811
"1052",-2.66666666666667,3,2,-3,2.66666666666667,-2,2,-1,0,1,"Non-Conscious","[18,25[","Male","[0,25K[","mid","Other","White",18.7161386129411,3,-3,-2,3,-2,-3,3,0.000473252420511348
"1053",-3,-1.66666666666667,0.333333333333333,-1.66666666666667,0,-3,-3,-2,-3,-2,"Non-Conscious","[30,40[","Female","[25K,50K[","low","Other","White",18.7096000168563,4,-3,0,2,1,1,-1,0.000397070133003293
"1054",-2.66666666666667,-2,-3,1.33333333333333,2.33333333333333,-2,-3,-3,1,2,"Control","[30,40[","Male","[0,25K[","low","Other","White",18.6528511832534,3,-1,2,1,3,2,0,0.000491677158650617
"1055",2.66666666666667,-3,0.333333333333333,-2,1.66666666666667,3,-3,-2,-3,-1,"Non-Conscious","[30,40[","Male","[0,25K[","mid","Other","White",18.6067411832366,2,-1,-2.5,2,2,3,3,0.000491677158650617
"1056",1,0,1,2,1.66666666666667,1,0,1,1,2,"Conscious","[25,30[","Female","[25K,50K[","mid","Other","Other",18.5997091570903,3,-2,1,1,0,3,0,0.00030140317859617
"1057",3,3,3,3,3,1,0,2,2,1,"Non-Conscious","[18,25[","Female","[0,25K[","mid","Other","White",18.5612800059393,2,-1,-1,2.5,1,1,3,0.000828806318581525
"1058",-1.66666666666667,-2,1.33333333333333,-3,1.33333333333333,2,-3,0,1,1,"Non-Conscious","[25,30[","Male","[0,25K[","low","Other","White",18.5612800059393,3,-3,1,2,-2,2,1,0.000270127263179463
"1059",-2,-2,0,-1,0.333333333333333,-2,-2,-2,-1,-1,"Non-Conscious","[18,25[","Male","[25K,50K[","mid","Other","White",18.5495294220106,6,-3,1,1,2,-1,0,0.000348404386087307
"1060",1.33333333333333,2.33333333333333,3,-2,3,2,2,-1,-2,1,"Non-Conscious","[25,30[","Female","[25K,50K[","high","Other","White",18.4590686341633,2,-3,-2,2,-1,-1,2,0.00030140317859617
"1061",0,0.666666666666667,1,-0.666666666666667,1.33333333333333,-2,-1,-3,0,0,"Non-Conscious","[30,40[","Female","[0,25K[","low","Other","White",18.4225690698799,1,-1,-1,3,0,-1,-3,0.000539357163860392
"1062",-3,1,1,-3,-2,-3,0,0,-3,-3,"Non-Conscious","[25,30[","Female","[25K,50K[","mid","Other","White",18.3977832488537,6,-3,3,3,-3,3,3,0.00030140317859617
"1063",-3,0,3,-3,3,-3,-2,2,-2,2,"Control","[30,40[","Female","[25K,50K[","high","Other","White",18.366304603703,6,-3,-2,2,-1,-1,0,0.000397070133003293
"1064",3,3,3,2,3,1,-3,-1,2,-3,"Non-Conscious","[25,30[","Male","[50K,Inf[","high","Other","Other",18.3658842419726,3,0,1,1,-2,2,2,0.000342097418045811
"1065",0.666666666666667,-2.33333333333333,-2,-1.66666666666667,1.33333333333333,1,-3,-3,-3,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",18.3090887015107,6,-2,1,0.5,0,1,0,0.000622674973665024
"1066",-2.33333333333333,1,0.333333333333333,-2.66666666666667,-1.33333333333333,-1,0,1,-1,-2,"Control","[18,25[","Female","[0,25K[","low","Other","White",18.304755189392,4,-1,1,1,0,1,-2,0.000828806318581525
"1067",1.66666666666667,0.333333333333333,2,1.66666666666667,1,0,-1,0,1,0,"Control","[18,25[","Female","[50K,Inf[","low","Other","White",18.2900365800732,3,-1,-2,2,-2,-2,0,0.00104962564055752
"1068",-3,-1,1.33333333333333,-3,0.666666666666667,-2,-3,-1,-3,1,"Non-Conscious","[30,40[","Female","[25K,50K[","high","Other","White",18.1311189839202,1,-1,-3,2.5,1,-1,2,0.000397070133003293
"1069",-2,1.66666666666667,2,-2.66666666666667,1.33333333333333,-1,-2,-1,-1,1,"Non-Conscious","[30,40[","Male","[25K,50K[","low","Other","White",18.1311189839202,6,-2,-1,3,-3,-1,2,0.000361968520790085
"1070",-3,0.666666666666667,1.66666666666667,-3,3,-3,-2,-2,-3,3,"Non-Conscious","[18,25[","Male","[25K,50K[","low","Other","White",18.1311189839202,1,-2,1.5,2.5,-3,3,3,0.000348404386087307
"1071",-0.333333333333333,-0.666666666666667,0.333333333333333,-2,1.33333333333333,-2,-2,0,-2,1,"Non-Conscious","[25,30[","Female","[0,25K[","high","Other","White",18.0230091905496,5,-2,0,1,-2,-1,1,0.000409408691498814
"1072",3,0,1,1,3,2,-1,0,2,2,"Control","[40,Inf[","Female","[25K,50K[","mid","Other","White",18.0113467823282,1,2,1,1,0,1,1,0.00153760751964656
"1073",0,0,0,-0.666666666666667,1,-1,-3,0,-1,-1,"Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",18.0113467823282,6,-3,0,0,-3,-1,2,0.000683058388810492
"1074",-2.66666666666667,-2.33333333333333,-2.33333333333333,-3,-3,-2,-3,-3,-2,-3,"Control","[25,30[","Female","[0,25K[","high","Other","White",17.9719414586758,2,-1,-0.5,2.5,-3,-1,1,0.000409408691498814
"1075",-3,-3,-2.33333333333333,3,3,-3,-1,-3,3,1,"Control","[40,Inf[","Female","[25K,50K[","high","Other","White",17.8547263755254,4,-3,3,3,1,1,1,0.00153760751964656
"1076",-0.666666666666667,2.33333333333333,2.33333333333333,-1.33333333333333,2,-1,2,1,0,1,"Control","[18,25[","Female","[25K,50K[","mid","Other","White",17.7140087210384,3,-1,2,2,1,2,2,0.000610160126172568
"1077",1,0,0,-2,0,-2,-3,-3,-2,-2,"Control","[18,25[","Female","[50K,Inf[","high","Other","Other",17.5730333397235,5,1,2,1,1,1,-1,0.00104962564055752
"1078",3,3,3,3,3,1,3,1,3,0,"Conscious","[18,25[","Female","[50K,Inf[","high","Other","White",17.5414855619197,2,-1,1.5,1.5,3,3,2,0.00104962564055752
"1079",-2.33333333333333,-1.66666666666667,3,0.666666666666667,3,-2,0,1,2,1,"Non-Conscious","[30,40[","Female","[25K,50K[","low","Other","White",17.4727208626015,2,1,-1,2,1,1,0,0.000397070133003293
