age	educ	income	fips_state	black	other	hisp	female	married	republican	democrat	unemployed	incomedk	partyvote	uerate	totalspend_voter_inf
78.0	2	1	4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.061	1.9936767
88.0	3	1	4	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.061	1.9936767
80.0	2	1	42	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.063	1.730206
40.0		4	33	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.047	0.725428
30.0		4	33	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.047	0.725428
39.0	4	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
32.0	4	4	6	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
65.0	3	4	6	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
33.0	2	2	6	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0		0.086	1.8933562
49.0	4	4	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.054	2.486834
68.0	1	2	1	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.054	2.486834
49.0	2	4	27	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.040999997	1.2097833
36.0	2	1	55	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0		0.043	1.8028661
64.0	1	2	55	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.043	1.8028661
66.0	2	3	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.086	1.8933562
46.0	3	1	6	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0		0.086	1.8933562
70.0	4	4	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.086	1.8933562
77.0	2	1	26	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.062	0.5992726
77.0	4	2	48	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.066	2.3620524
44.0	2	1	48	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.066	2.3620524
68.0	2	3	48	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.066	2.3620524
26.0	2	2	27	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.040999997	1.2097833
35.0	2	4	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
81.0	2	1	27	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.040999997	1.2097833
58.0	2	2	26	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.062	0.5992726
64.0	2	1	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.038	1.9904006
31.0	3	3	27	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.040999997	1.2097833
38.0	3	4	48	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.066	2.3620524
51.0	2	3	36	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0		0.069	1.5020854
89.0	2	1	9	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.055	2.1913671
29.0	2	3	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0		0.069	1.5020854
32.0	2	3	13	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.051	1.7378783
38.0	2	3	13	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.051	1.7378783
79.0	1	1	13	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.051	1.7378783
29.0	3	3	24	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.051999997	2.6204891
36.0	4	4	36	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.069	1.5020854
40.0	2	1	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.062	0.5992726
41.0	4	3	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.062	0.5992726
44.0	2	3	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.062	0.5992726
40.0	4	2	41	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.055	1.675575
35.0	3	4	36	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.069	1.5020854
43.0	3	3	31	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.025999999	1.5657843
20.0	2	3	19	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.038	1.9904006
47.0	4	3	31	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.025999999	1.5657843
26.0	2	2	31	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.025999999	1.5657843
38.0	4	3	39	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.055999998	0.78267205
69.0	4	3	12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.067	0.93228686
31.0	2	3	56	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0		0.05	2.4155893
45.0	2	4	56	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.05	2.4155893
62.0	1	3	31	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.025999999	1.5657843
34.0	3	4	12	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.067	0.93228686
20.0	3	4	25	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		0.062	0.5159567
65.0	3	3	36	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.069	1.5020854
62.0	2	3	41	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.055	1.675575
60.0	3	3	27	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0		0.040999997	1.2097833
34.0	2	3	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.062	0.5992726
31.0	2	3	25	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.062	0.5159567
56.0	2	1	9	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.055	2.1913671
60.0	3	3	36	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.069	1.5020854
45.0	4	4	55	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.043	1.8028661
50.0	4	4	17	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.058000002	1.6151052
40.0	3	3	55	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.043	1.8028661
78.0	3	1	56	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.05	2.4155893
42.0	2	4	26	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.062	0.5992726
28.0	3	3	13	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.051	1.7378783
20.0	3	1	26	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.062	0.5992726
37.0	2	4	17	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0		0.058000002	1.6151052
35.0	2	4	13	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.051	1.7378783
48.0	4	5	6	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
19.0	3	1	48	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0		0.066	2.3620524
72.0	2	2	47	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.051	4.2147703
32.0	4	3	47	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.051	4.2147703
72.0	2	3	4	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.061	1.9936767
49.0	2	4	47	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	0.051	4.2147703
39.0	4	4	47	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.051	4.2147703
35.0	4	4	47	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0		0.051	4.2147703
65.0	2	3	47	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.051	4.2147703
29.0	2	3	47	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0		0.051	4.2147703
18.0	2	3	47	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0		0.051	4.2147703
32.0	2	3	1	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.054	2.486834
37.0	3	4	47	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.051	4.2147703
70.0	1	2	6	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.086	1.8933562
32.0	4	3	6	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
45.0	4	4	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.086	1.8933562
77.0	4	3	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.086	1.8933562
62.0	4	3	48	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.066	2.3620524
28.0	3	3	4	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.061	1.9936767
79.0	4	3	6	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	0.086	1.8933562
65.0		1	48	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.066	2.3620524
30.0	2	2	6	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0		0.086	1.8933562
24.0	2	4	6	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.086	1.8933562
33.0	3	4	4	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.061	1.9936767
50.0	3	3	4	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.061	1.9936767
34.0	4	4	4	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.061	1.9936767
43.0	4	5	48	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.066	2.3620524
33.0	3	4	48	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.066	2.3620524
41.0	3	3	48	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.066	2.3620524
33.0	2	1	48	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0		0.066	2.3620524
40.0	4	3	48	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.066	2.3620524
48.0	2	1	13	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.051	1.7378783
42.0	3	4	17	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0		0.058000002	1.6151052
47.0	4	4	12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.067	0.93228686
25.0	3	3	26	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.062	0.5992726
36.0	4	4	9	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0		0.055	2.1913671
37.0	2	1	26	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		0.062	0.5992726
32.0	3	4	25	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.062	0.5159567
77.0	4	3	36	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.069	1.5020854
37.0	2	1	26	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.062	0.5992726
86.0	2	3	25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	0.062	0.5159567
36.0	3	4	12	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.067	0.93228686
48.0	3	3	4	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.061	1.9936767
31.0	3	3	4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.061	1.9936767
32.0	4	3	4	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.061	1.9936767
44.0	2	4	39	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.055999998	0.78267205
34.0	4	3	36	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.069	1.5020854
44.0	4	3	41	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.055	1.675575
35.0		3	12	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0		0.067	0.93228686
32.0	2	1	13	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.051	1.7378783
53.0	2	3	31	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.025999999	1.5657843
38.0	3	1	31	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.025999999	1.5657843
65.0	2	2	36	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0		0.069	1.5020854
45.0	3	3	27	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.040999997	1.2097833
66.0	2	3	55	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.043	1.8028661
43.0	3	3	56	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.05	2.4155893
33.0		1	56	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.05	2.4155893
82.0	1	1	26	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.062	0.5992726
20.0	2	1	26	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.062	0.5992726
67.0	4	3	12	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.067	0.93228686
45.0	2	3	6	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
74.0	2	3	19	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.038	1.9904006
64.0	2	2	19	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.038	1.9904006
81.0	2	2	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.086	1.8933562
47.0	3	4	6	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
57.0	2	3	36	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.069	1.5020854
19.0	3	5	12	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.067	0.93228686
29.0	2	3	8	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.043	1.8057125
85.0	2	1	8	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.043	1.8057125
33.0	4	4	4	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.061	1.9936767
39.0	2	3	12	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.067	0.93228686
26.0	3	3	12	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0		0.067	0.93228686
42.0	2	4	6	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.086	1.8933562
60.0	4	5	24	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.051999997	2.6204891
24.0	3	3	12	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0		0.067	0.93228686
37.0	2	3	8	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.043	1.8057125
36.0	3	3	8	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.043	1.8057125
74.0	3	2	8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.043	1.8057125
34.0	2	1	13	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.051	1.7378783
30.0	4	4	12	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.067	0.93228686
55.0	4	4	17	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.058000002	1.6151052
35.0	2	2	36	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0		0.069	1.5020854
81.0	2	3	6	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.086	1.8933562
34.0	2	2	6	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
27.0	4	1	27	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.040999997	1.2097833
27.0	2	4	26	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.062	0.5992726
69.0	2	3	36	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0		0.069	1.5020854
18.0	2	3	12	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0		0.067	0.93228686
48.0	2	2	41	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0		0.055	1.675575
76.0	1	3	48	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0		0.066	2.3620524
53.0	2	3	48	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0		0.066	2.3620524
49.0	2	3	48	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0		0.066	2.3620524
63.0	3	4	4	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	0.061	1.9936767
71.0	3	3	17	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0		0.058000002	1.6151052
47.0	4	5	17	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.058000002	1.6151052
26.0	3	3	8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.043	1.8057125
77.0	1	1	8	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0		0.043	1.8057125
24.0	3	4	6	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0		0.086	1.8933562
30.0	2	3	24	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0		0.051999997	2.6204891
45.0	3	4	36	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.069	1.5020854
33.0	2	2	48	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.066	2.3620524
28.0	3	3	48	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.066	2.3620524
63.0	2	2	1	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.054	2.486834
28.0	3	3	39	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0		0.055999998	0.78267205
41.0	4	3	39	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.055999998	0.78267205
68.0	3	3	17	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0		0.058000002	1.6151052
41.0	3	4	13	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0		0.051	1.7378783
83.0	3	3	4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.061	1.9936767
80.0	4	3	4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.061	1.9936767
62.0	2	3	4	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.061	1.9936767
38.0	3	4	27	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0		0.040999997	1.2097833
42.0	4	1	8	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.043	1.8057125
37.0	3	2	12	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.067	0.93228686
25.0	3	3	4	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.061	1.9936767
36.0	2	3	6	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.086	1.8933562
36.0	3	3	6	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.086	1.8933562
32.0	3	2	6	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0		0.086	1.8933562
24.0	3	3	26	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.062	0.5992726
39.0	3	3	26	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.062	0.5992726
75.0	4	1	12	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		0.067	0.93228686
24.0	3	3	48	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0		0.066	2.3620524
18.0	2	2	41	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.055	1.675575
33.0	4	4	48	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.066	2.3620524
57.0	2	3	27	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.040999997	1.2097833
75.0	4	3	12	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.067	0.93228686
31.0	3	3	12	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.067	0.93228686
86.0	4	4	24	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.051999997	2.6204891
34.0	2	4	9	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.055	2.1913671
23.0	4	1	9	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.055	2.1913671
46.0	2	3	27	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.040999997	1.2097833
27.0	3	4	4	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	0.061	1.9936767
45.0	1	1	48	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0		0.066	2.3620524
62.0	2	3	4	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0		0.061	1.9936767
63.0	4	4	42	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.063	1.730206
51.0	2	3	5	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.053000003	2.1367133
30.0	2	3	5	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.053000003	2.1367133
79.0	4	4	5	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.053000003	2.1367133
40.0	4	3	5	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.053000003	2.1367133
71.0	2	3	5	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.053000003	2.1367133
57.0	2	2	47	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0		0.051	4.2147703
23.0	3	2	48	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		0.066	2.3620524
21.0	3	2	47	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.051	4.2147703
36.0	4	4	48	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		0.066	2.3620524
45.0	2	3	47	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.051	4.2147703
82.0	2	4	47	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.051	4.2147703
48.0	2	2	47	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0		0.051	4.2147703
35.0	4	4	20	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0		0.049000002	2.4219377
30.0	4	1	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.086	1.8933562
59.0	2	3	31	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.025999999	1.5657843
45.0	4	4	6	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.086	1.8933562
67.0	2	1	1	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.054	2.486834
62.0	2	3	1	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.054	2.486834
32.0	3	2	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.054	2.486834
27.0	3	3	27	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	0.040999997	1.2097833
25.0	4	2	8	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0		0.043	1.8057125
23.0	3	2	12	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.067	0.93228686
51.0	2	3	8	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0		0.043	1.8057125
19.0	3	1	6	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.086	1.8933562
40.0	2	3	39	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.055999998	0.78267205
73.0	2	1	6	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.086	1.8933562
50.0	4	4	20	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0		0.049000002	2.4219377
84.0	2	4	20	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.049000002	2.4219377
60.0	2	5	20	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.049000002	2.4219377
33.0	3	3	26	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.062	0.5992726
61.0	2	3	27	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.040999997	1.2097833
45.0	4	4	36	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.069	1.5020854
21.0	2	1	26	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0		0.062	0.5992726
34.0	2	4	26	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0		0.062	0.5992726
36.0	2	2	48	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.066	2.3620524
